EmpID,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,EducationField,EmployeeNumber,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,OverTime,PercentSalaryHike,PerformanceRating,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion
575,36-45,No,Non-Travel,552,Human Resources,4,Human Resources,1722,Male,Human Resources,2,Married,20794,No,19,3,3,3,1
576,36-45,No,Travel_Rarely,548,Research & Development,9,Life Sciences,1772,Male,Laboratory Technician,1,Divorced,20520,No,20,4,3,5,0
577,36-45,No,Travel_Rarely,447,Research & Development,5,Life Sciences,1814,Male,Healthcare Representative,2,Single,15530,No,12,3,1,3,1
578,36-45,No,Travel_Rarely,796,Sales,4,Marketing,1815,Female,Sales Executive,3,Divorced,26458,Yes,13,3,4,22,13
579,36-45,No,Travel_Rarely,337,Sales,8,Marketing,1909,Female,Sales Executive,2,Married,26841,No,21,4,3,5,1
580,36-45,No,Travel_Rarely,642,Research & Development,1,Life Sciences,1999,Male,Research Scientist,4,Married,21412,No,22,4,3,5,1
581,36-45,No,Travel_Rarely,582,Research & Development,28,Life Sciences,2034,Female,Manufacturing Director,2,Married,5640,No,23,4,3,20,0
582,36-45,No,Travel_Rarely,930,Sales,3,Life Sciences,2037,Male,Sales Executive,2,Divorced,12227,No,11,3,3,5,0
583,36-45,No,Travel_Rarely,691,Sales,8,Marketing,35,Male,Sales Executive,2,Married,21173,No,11,3,3,9,4
584,36-45,No,Non-Travel,926,Research & Development,21,Medical,270,Female,Manufacturing Director,3,Divorced,16439,No,16,3,3,5,0
585,36-45,No,Travel_Rarely,532,Research & Development,4,Technical Degree,319,Male,Manager,4,Married,4933,No,11,3,3,22,11
586,36-45,No,Travel_Rarely,916,Research & Development,17,Life Sciences,347,Female,Research Scientist,1,Single,23016,Yes,13,3,3,3,0
587,36-45,No,Travel_Rarely,269,Research & Development,2,Medical,351,Female,Laboratory Technician,1,Divorced,8007,Yes,11,3,3,9,7
588,36-45,No,Travel_Rarely,635,Sales,1,Life Sciences,387,Male,Sales Executive,3,Married,24532,No,25,4,3,20,11
589,36-45,No,Travel_Frequently,555,Sales,26,Marketing,404,Female,Sales Executive,2,Married,14864,No,14,3,4,20,4
590,36-45,No,Travel_Rarely,810,Research & Development,23,Life Sciences,468,Female,Research Director,4,Single,15901,No,14,3,3,1,0
591,36-45,No,Travel_Rarely,544,Human Resources,2,Technical Degree,470,Male,Human Resources,3,Divorced,24017,Yes,11,3,3,3,1
592,36-45,No,Travel_Rarely,1332,Research & Development,2,Other,477,Male,Healthcare Representative,4,Single,17078,No,23,4,3,1,0
593,36-45,No,Travel_Rarely,201,Research & Development,1,Life Sciences,517,Female,Laboratory Technician,1,Divorced,20490,No,16,3,3,5,1
594,36-45,No,Travel_Frequently,532,Research & Development,29,Life Sciences,547,Female,Research Scientist,3,Divorced,12932,No,11,3,3,5,0
595,36-45,No,Travel_Frequently,1368,Research & Development,28,Technical Degree,551,Female,Healthcare Representative,4,Married,4386,No,11,3,4,6,0
596,36-45,No,Travel_Frequently,1474,Research & Development,5,Other,591,Male,Laboratory Technician,3,Married,9260,No,17,3,3,2,2
597,36-45,No,Travel_Rarely,319,Research & Development,24,Medical,605,Male,Manufacturing Director,1,Married,6950,Yes,21,4,2,10,5
598,36-45,No,Travel_Rarely,622,Research & Development,2,Life Sciences,659,Female,Healthcare Representative,4,Married,5718,No,13,3,3,10,2
599,36-45,Yes,Travel_Frequently,933,Research & Development,19,Medical,752,Male,Research Scientist,3,Divorced,20366,Yes,12,3,3,2,2
600,36-45,No,Travel_Frequently,570,Research & Development,8,Life Sciences,809,Male,Manager,4,Divorced,16225,No,13,3,2,24,14
601,36-45,No,Travel_Rarely,932,Research & Development,1,Life Sciences,827,Female,Manufacturing Director,4,Married,4051,Yes,13,3,3,4,0
602,36-45,No,Travel_Rarely,933,Research & Development,29,Life Sciences,836,Male,Manufacturing Director,2,Married,11806,No,13,3,2,9,7
603,36-45,No,Travel_Frequently,1271,Research & Development,2,Medical,875,Male,Research Scientist,4,Single,9068,Yes,14,3,3,2,2
604,36-45,No,Travel_Rarely,1265,Research & Development,3,Life Sciences,894,Female,Laboratory Technician,4,Married,23726,Yes,13,3,2,5,1
605,36-45,No,Travel_Rarely,462,Sales,14,Medical,936,Female,Sales Executive,3,Single,7824,No,17,3,3,5,0
606,36-45,No,Travel_Rarely,265,Sales,5,Marketing,1029,Male,Manager,3,Married,7770,No,13,3,4,1,0
607,36-45,No,Travel_Rarely,469,Research & Development,2,Medical,1109,Male,Manager,1,Married,14399,No,17,3,3,22,13
608,36-45,No,Travel_Rarely,188,Research & Development,29,Medical,1148,Male,Laboratory Technician,4,Single,9558,No,19,3,3,1,0
609,36-45,Yes,Travel_Frequently,481,Sales,12,Life Sciences,1167,Male,Sales Executive,1,Single,2447,Yes,12,3,2,21,13
610,36-45,No,Travel_Rarely,647,Sales,4,Marketing,1171,Male,Sales Executive,1,Single,2253,No,13,3,4,6,1
611,36-45,No,Non-Travel,179,Human Resources,2,Medical,1231,Male,Human Resources,1,Married,12858,No,16,3,4,4,0
612,36-45,No,Travel_Frequently,458,Research & Development,26,Medical,1242,Female,Research Director,1,Married,23281,Yes,17,3,3,1,0
613,36-45,No,Travel_Rarely,603,Research & Development,7,Medical,1292,Female,Research Scientist,2,Married,5628,Yes,16,3,3,1,0
614,36-45,No,Non-Travel,495,Research & Development,2,Life Sciences,1334,Male,Manager,3,Married,26582,Yes,13,3,2,20,2
615,36-45,No,Travel_Rarely,1147,Human Resources,10,Human Resources,1408,Female,Manager,1,Married,16616,No,14,3,3,20,0
616,36-45,No,Travel_Frequently,748,Research & Development,9,Medical,1480,Female,Laboratory Technician,4,Single,16458,No,13,3,3,12,5
617,36-45,No,Travel_Rarely,1210,Research & Development,2,Medical,1542,Male,Laboratory Technician,2,Married,24052,No,14,3,3,1,0
618,36-45,No,Travel_Frequently,288,Research & Development,2,Life Sciences,1547,Male,Healthcare Representative,4,Married,18611,Yes,14,3,1,20,13
619,36-45,No,Travel_Rarely,1059,Research & Development,9,Other,1595,Male,Manager,4,Single,26362,No,22,4,3,1,0
620,36-45,No,Travel_Rarely,855,Research & Development,12,Medical,1768,Male,Laboratory Technician,2,Divorced,8952,No,22,4,2,5,0
621,36-45,No,Travel_Rarely,1128,Research & Development,13,Medical,1803,Male,Healthcare Representative,1,Married,5696,No,18,3,2,0,0
622,36-45,No,Non-Travel,355,Research & Development,10,Technical Degree,1854,Male,Research Scientist,3,Married,6161,No,22,4,2,6,3
623,36-45,No,Travel_Rarely,1142,Research & Development,8,Life Sciences,1860,Male,Laboratory Technician,3,Single,13624,No,13,3,3,0,0
624,36-45,No,Travel_Rarely,1396,Research & Development,6,Medical,1911,Male,Research Director,1,Married,14842,No,13,3,4,13,5
625,36-45,No,Travel_Rarely,419,Sales,12,Marketing,1943,Male,Sales Executive,4,Divorced,2900,Yes,12,3,3,0,0
626,36-45,No,Non-Travel,335,Research & Development,23,Life Sciences,1976,Male,Research Scientist,3,Single,14811,No,12,3,3,20,3
627,36-45,No,Travel_Rarely,557,Research & Development,18,Life Sciences,1998,Male,Research Scientist,1,Divorced,11189,Yes,17,3,2,4,1
628,36-45,No,Travel_Rarely,300,Research & Development,2,Life Sciences,2031,Male,Manager,3,Married,17312,No,11,3,2,22,4
629,36-45,No,Travel_Rarely,1273,Research & Development,2,Medical,46,Female,Research Scientist,3,Divorced,21923,No,12,3,2,5,1
630,36-45,No,Travel_Frequently,394,Sales,26,Life Sciences,158,Male,Manager,4,Married,19494,Yes,12,3,4,25,4
631,36-45,No,Travel_Frequently,957,Research & Development,28,Medical,171,Female,Research Scientist,3,Single,16090,No,12,3,3,3,1
632,36-45,No,Non-Travel,1344,Research & Development,7,Medical,262,Male,Research Scientist,4,Divorced,5228,No,14,3,4,5,2
633,36-45,No,Travel_Rarely,1034,Sales,16,Marketing,327,Female,Manager,4,Married,7744,Yes,22,4,3,17,1
634,36-45,No,Travel_Frequently,185,Research & Development,10,Life Sciences,430,Female,Laboratory Technician,4,Single,10675,No,19,3,3,8,1
635,36-45,No,Travel_Frequently,559,Research & Development,10,Life Sciences,448,Female,Laboratory Technician,3,Divorced,6227,No,11,3,4,9,0
636,36-45,No,Travel_Rarely,1001,Research & Development,7,Life Sciences,451,Female,Healthcare Representative,1,Married,9262,No,16,3,2,1,0
637,36-45,No,Travel_Rarely,982,Research & Development,12,Life Sciences,520,Male,Research Director,2,Divorced,4345,No,11,3,3,25,3
638,36-45,No,Travel_Frequently,313,Research & Development,21,Medical,525,Male,Laboratory Technician,4,Married,15238,No,20,4,3,3,1
639,36-45,No,Travel_Rarely,1473,Research & Development,8,Other,526,Female,Healthcare Representative,3,Divorced,2227,Yes,14,3,3,5,0
640,36-45,No,Travel_Rarely,782,Research & Development,6,Other,661,Male,Research Director,4,Divorced,2671,Yes,14,3,2,1,0
641,36-45,No,Travel_Frequently,1001,Research & Development,9,Medical,663,Male,Laboratory Technician,3,Divorced,19627,Yes,13,3,3,8,4
642,36-45,No,Travel_Frequently,775,Sales,15,Life Sciences,754,Male,Sales Executive,4,Married,23683,No,18,3,3,2,2
643,36-45,No,Travel_Rarely,589,Research & Development,14,Life Sciences,843,Male,Research Director,1,Married,5200,No,24,4,3,4,1
644,36-45,No,Travel_Frequently,422,Research & Development,1,Life Sciences,902,Female,Healthcare Representative,4,Married,21782,No,13,3,2,5,2
645,36-45,No,Travel_Rarely,177,Research & Development,8,Life Sciences,920,Female,Manufacturing Director,2,Divorced,23814,No,21,4,4,1,0
646,36-45,No,Travel_Rarely,415,Sales,25,Medical,1076,Male,Sales Executive,4,Divorced,5268,No,13,3,3,1,0
647,36-45,No,Travel_Frequently,1082,Research & Development,27,Life Sciences,1126,Female,Manufacturing Director,1,Married,11535,No,11,3,3,8,0
648,36-45,Yes,Travel_Rarely,1372,Sales,9,Marketing,1188,Female,Sales Executive,3,Single,9489,No,13,3,2,4,1
649,36-45,No,Travel_Rarely,920,Research & Development,3,Life Sciences,1255,Male,Research Director,4,Married,18625,No,14,3,3,8,0
650,36-45,No,Travel_Rarely,531,Sales,4,Marketing,1293,Female,Sales Executive,4,Single,20364,No,14,3,4,21,15
651,36-45,No,Travel_Rarely,930,Research & Development,6,Medical,1402,Female,Research Scientist,3,Single,20003,Yes,14,3,1,20,1
652,36-45,No,Travel_Rarely,990,Research & Development,27,Technical Degree,1599,Male,Laboratory Technician,2,Divorced,5855,No,12,3,3,6,0
653,36-45,No,Travel_Rarely,1291,Research & Development,15,Life Sciences,1666,Male,Research Director,3,Married,3525,No,24,4,3,14,6
654,36-45,No,Travel_Rarely,1179,Sales,2,Medical,1706,Male,Sales Executive,4,Married,6069,Yes,17,3,3,10,8
655,36-45,Yes,Travel_Frequently,807,Research & Development,17,Technical Degree,1767,Male,Research Scientist,3,Married,15587,Yes,16,3,3,1,0
656,36-45,No,Travel_Rarely,244,Human Resources,2,Life Sciences,1778,Male,Human Resources,4,Single,5033,No,13,3,3,9,1
657,36-45,No,Non-Travel,343,Research & Development,9,Life Sciences,1813,Male,Research Scientist,3,Single,24978,No,13,3,2,3,1
658,36-45,No,Travel_Frequently,1422,Sales,2,Life Sciences,1849,Male,Sales Executive,4,Married,19246,No,20,4,3,7,7
659,36-45,No,Travel_Rarely,823,Research & Development,6,Medical,1866,Female,Manager,3,Married,22539,No,13,3,3,16,6
660,36-45,No,Travel_Rarely,574,Research & Development,11,Life Sciences,1971,Male,Healthcare Representative,3,Married,16873,No,17,3,3,10,0
661,36-45,No,Travel_Rarely,477,Research & Development,7,Medical,36,Female,Healthcare Representative,4,Married,2094,No,14,3,3,22,5
662,36-45,No,Travel_Rarely,1459,Research & Development,10,Other,40,Male,Healthcare Representative,4,Married,19121,Yes,13,3,4,4,1
663,36-45,No,Travel_Rarely,1488,Sales,1,Marketing,68,Female,Sales Executive,1,Divorced,4009,Yes,21,4,2,4,1
664,36-45,No,Non-Travel,489,Research & Development,23,Medical,132,Male,Laboratory Technician,2,Married,25043,No,12,3,4,3,1
665,36-45,Yes,Travel_Frequently,920,Research & Development,24,Life Sciences,392,Male,Laboratory Technician,3,Divorced,19920,Yes,22,4,1,1,0
666,36-45,No,Travel_Rarely,1112,Human Resources,1,Life Sciences,665,Female,Human Resources,3,Single,26894,No,11,3,4,2,0
667,36-45,No,Travel_Rarely,1315,Research & Development,3,Other,671,Male,Manager,4,Married,9358,Yes,12,3,4,2,0
668,36-45,No,Non-Travel,381,Research & Development,24,Medical,744,Male,Laboratory Technician,3,Single,2104,No,14,3,3,5,1
669,36-45,No,Travel_Rarely,625,Research & Development,4,Medical,852,Male,Healthcare Representative,2,Single,5197,No,12,3,2,5,2
670,36-45,No,Travel_Rarely,986,Research & Development,8,Life Sciences,874,Male,Laboratory Technician,4,Married,5044,Yes,24,4,2,3,0
671,36-45,No,Travel_Rarely,661,Research & Development,9,Life Sciences,913,Male,Research Scientist,1,Married,7508,Yes,13,3,3,8,7
672,36-45,No,Travel_Rarely,1448,Sales,28,Medical,1039,Female,Sales Executive,4,Married,11737,Yes,18,3,3,12,11
673,36-45,Yes,Travel_Rarely,1376,Human Resources,1,Medical,1098,Male,Human Resources,1,Married,2326,No,14,3,3,20,3
674,36-45,Yes,Travel_Rarely,1097,Research & Development,10,Life Sciences,1200,Male,Research Scientist,3,Single,10826,Yes,11,3,3,6,0
675,36-45,No,Non-Travel,111,Research & Development,17,Life Sciences,1206,Male,Research Scientist,3,Single,4279,No,13,3,3,0,0
676,36-45,No,Travel_Rarely,200,Research & Development,29,Other,1225,Male,Research Scientist,4,Single,7744,No,25,4,3,20,13
677,36-45,No,Travel_Rarely,1117,Research & Development,2,Life Sciences,1246,Female,Research Scientist,4,Married,19982,No,13,3,3,10,7
678,36-45,No,Travel_Rarely,1099,Sales,5,Marketing,1267,Male,Manager,2,Married,8751,No,11,3,3,22,3
679,36-45,No,Travel_Rarely,1199,Research & Development,4,Life Sciences,1288,Male,Manager,1,Divorced,17477,No,14,3,2,25,14
680,36-45,Yes,Travel_Rarely,621,Research & Development,15,Medical,1295,Female,Healthcare Representative,4,Married,14075,No,11,3,3,10,0
681,36-45,Yes,Travel_Rarely,935,Research & Development,3,Life Sciences,1333,Male,Laboratory Technician,1,Married,14669,No,12,3,4,3,1
682,36-45,No,Non-Travel,981,Research & Development,5,Life Sciences,1471,Male,Laboratory Technician,3,Single,7973,No,14,3,3,5,0
683,36-45,No,Travel_Rarely,1467,Research & Development,20,Life Sciences,1475,Male,Research Scientist,2,Single,21158,No,13,3,2,5,1
684,36-45,No,Travel_Frequently,383,Sales,1,Marketing,1481,Female,Sales Executive,3,Married,9282,No,12,3,2,1,0
685,36-45,No,Travel_Frequently,1193,Research & Development,2,Medical,1496,Male,Manufacturing Director,3,Single,19719,Yes,18,3,2,2,2
686,36-45,No,Travel_Rarely,136,Research & Development,28,Life Sciences,1523,Male,Research Director,1,Married,22074,No,13,3,4,20,14
687,36-45,No,Travel_Rarely,1313,Research & Development,7,Medical,1608,Female,Research Director,4,Divorced,3549,Yes,14,3,2,22,1
688,36-45,No,Travel_Frequently,602,Human Resources,1,Human Resources,1642,Male,Human Resources,4,Married,10503,Yes,11,3,3,10,0
689,36-45,No,Travel_Rarely,528,Human Resources,1,Life Sciences,1683,Female,Human Resources,4,Divorced,4167,Yes,18,3,3,2,2
690,36-45,No,Travel_Rarely,921,Research & Development,2,Life Sciences,1703,Female,Healthcare Representative,4,Married,14810,Yes,19,3,3,8,6
691,36-45,Yes,Travel_Frequently,429,Research & Development,1,Medical,1792,Male,Research Scientist,2,Divorced,11092,Yes,12,3,2,5,2
692,36-45,No,Travel_Rarely,170,Research & Development,1,Life Sciences,1903,Male,Healthcare Representative,1,Married,9364,No,15,3,3,2,2
693,36-45,No,Travel_Rarely,1037,Research & Development,1,Medical,2020,Male,Research Scientist,4,Single,13422,Yes,12,3,3,4,1
694,36-45,No,Travel_Rarely,1339,Research & Development,7,Life Sciences,86,Male,Research Scientist,1,Divorced,18787,No,17,3,3,1,0
695,36-45,No,Travel_Rarely,193,Research & Development,6,Other,101,Male,Research Director,1,Married,15067,Yes,14,3,4,0,0
696,36-45,No,Travel_Rarely,1316,Research & Development,29,Medical,192,Male,Research Scientist,4,Single,9752,No,13,3,2,6,0
697,36-45,No,Travel_Rarely,194,Research & Development,9,Life Sciences,206,Male,Laboratory Technician,2,Divorced,10901,No,18,3,1,17,0
698,36-45,No,Travel_Rarely,1268,Sales,4,Life Sciences,240,Female,Sales Executive,1,Divorced,6319,Yes,11,3,4,5,0
699,36-45,No,Non-Travel,1195,Research & Development,2,Medical,264,Male,Manager,4,Married,20462,No,23,4,3,20,11
700,36-45,No,Non-Travel,1052,Sales,6,Medical,302,Female,Sales Executive,4,Single,16840,No,12,3,3,19,12
701,36-45,No,Travel_Rarely,252,Research & Development,1,Other,336,Male,Manager,4,Married,15970,No,11,3,3,24,1
702,36-45,No,Travel_Frequently,1199,Research & Development,7,Life Sciences,341,Male,Manufacturing Director,3,Married,5118,No,17,3,3,3,0
703,36-45,No,Travel_Rarely,1385,Research & Development,20,Medical,372,Male,Healthcare Representative,4,Married,7501,Yes,14,3,3,20,4
704,36-45,No,Travel_Frequently,1249,Research & Development,7,Life Sciences,425,Male,Laboratory Technician,1,Divorced,20308,No,18,3,3,24,9
705,36-45,No,Travel_Rarely,549,Research & Development,8,Other,452,Male,Research Scientist,4,Married,9278,No,14,3,3,10,9
706,36-45,No,Travel_Rarely,192,Research & Development,10,Life Sciences,544,Male,Research Scientist,4,Married,9655,No,21,4,2,2,0
707,36-45,No,Travel_Rarely,561,Sales,2,Other,606,Male,Sales Executive,2,Married,16177,No,19,3,4,8,3
708,36-45,Yes,Travel_Frequently,306,Sales,26,Life Sciences,684,Female,Sales Executive,1,Married,5630,No,14,3,3,1,0
709,36-45,No,Travel_Rarely,954,Sales,2,Technical Degree,783,Male,Sales Representative,3,Single,12388,No,13,3,3,8,3
710,36-45,No,Travel_Rarely,252,Research & Development,2,Life Sciences,834,Female,Research Scientist,3,Single,6153,No,14,3,3,1,0
711,36-45,No,Travel_Rarely,930,Sales,9,Marketing,864,Male,Sales Executive,1,Divorced,19239,Yes,12,3,3,5,0
712,36-45,No,Non-Travel,805,Research & Development,4,Life Sciences,972,Male,Laboratory Technician,2,Married,23163,No,12,3,2,9,0
713,36-45,No,Travel_Rarely,974,Research & Development,1,Medical,996,Female,Laboratory Technician,4,Divorced,11005,No,14,3,3,5,0
714,36-45,No,Non-Travel,248,Research & Development,23,Life Sciences,1002,Male,Laboratory Technician,1,Married,14039,Yes,15,3,3,9,0
715,36-45,No,Travel_Rarely,1234,Sales,11,Life Sciences,1045,Female,Manager,4,Married,5404,No,13,3,4,9,1
716,36-45,No,Travel_Rarely,788,Human Resources,24,Medical,1049,Male,Human Resources,2,Single,8318,No,16,3,3,6,0
717,36-45,No,Non-Travel,1050,Sales,9,Life Sciences,1117,Female,Sales Executive,3,Married,17970,No,13,3,3,15,4
718,36-45,No,Travel_Rarely,1457,Research & Development,7,Medical,1195,Female,Research Scientist,3,Married,20100,Yes,19,3,2,3,0
719,36-45,Yes,Travel_Rarely,1449,Sales,2,Marketing,1277,Female,Manager,2,Single,2493,Yes,16,3,3,24,1
720,36-45,No,Travel_Frequently,364,Research & Development,25,Medical,1306,Female,Manager,2,Single,13035,No,22,4,3,0,0
721,36-45,No,Travel_Rarely,1038,Research & Development,20,Medical,1460,Male,Healthcare Representative,1,Divorced,19863,Yes,18,3,3,7,0
722,36-45,No,Travel_Rarely,1448,Research & Development,29,Technical Degree,1465,Male,Manufacturing Director,4,Married,14720,Yes,18,3,4,3,1
723,36-45,No,Travel_Rarely,950,Research & Development,28,Technical Degree,1546,Male,Research Scientist,4,Married,4585,No,20,4,3,5,0
724,36-45,No,Travel_Rarely,538,Research & Development,1,Technical Degree,1553,Male,Healthcare Representative,2,Divorced,20933,No,12,3,3,10,7
725,36-45,No,Travel_Rarely,1015,Research & Development,5,Medical,1611,Female,Laboratory Technician,1,Single,23447,Yes,14,3,3,10,1
726,36-45,No,Non-Travel,336,Sales,26,Marketing,1612,Male,Sales Executive,1,Married,24162,No,15,3,3,10,4
727,36-45,No,Travel_Rarely,1329,Research & Development,2,Other,1635,Female,Manufacturing Director,4,Divorced,5388,No,19,3,3,10,3
728,36-45,No,Non-Travel,1238,Research & Development,1,Life Sciences,1712,Male,Healthcare Representative,3,Married,3395,No,23,4,2,23,14
